temperature,humidity,heat_index,wbgt,vulnerability,population,synthetic_mortality_event,synthetic_hospitalization_event,label_source
38,64,39.92,42.14859037054885,19,53960,1,1,synthetic_demo
39.9,67.1,42.068,45.90959467676373,21.3,54007,1,1,synthetic_demo
41.8,70.2,44.215999999999994,50.02378058714928,23.6,54054,1,1,synthetic_demo
43.7,73.3,46.364000000000004,54.52902779914015,25.9,54101,1,1,synthetic_demo
28.6,76.4,31.512,31.908091199472207,28.2,54148,1,1,synthetic_demo
30.5,79.5,33.66,34.87528479500876,30.5,54195,1,1,synthetic_demo
32.4,82.6,35.808,38.09798354489527,32.8,54242,1,1,synthetic_demo
34.3,85.7,37.955999999999996,41.60485025483297,35.1,54289,1,1,synthetic_demo
36.2,88.8,40.104,45.42712881783706,37.4,54336,1,1,synthetic_demo
38.1,91.9,42.252,49.598818138323495,39.7,54383,1,1,synthetic_demo
40,95,44.4,54.15685334969716,42,54430,1,1,synthetic_demo
41.9,37.1,41.9,39.58896351764922,44.3,54477,1,1,synthetic_demo
43.8,40.2,43.815999999999995,43.00385945724494,46.6,54524,1,1,synthetic_demo
28.7,43.3,28.964,26.91203406843451,48.9,54571,1,1,synthetic_demo
30.6,46.4,31.112000000000002,29.297808690677012,51.2,54618,1,1,synthetic_demo
32.5,49.5,33.26,31.88177679196594,53.5,54665,1,1,synthetic_demo
34.4,52.6,35.408,34.6879421763343,55.8,54712,1,1,synthetic_demo
36.3,55.7,37.556,37.74259802431715,58.1,54759,1,1,synthetic_demo
38.2,58.8,39.704,41.07448884514323,60.4,54806,1,1,synthetic_demo
40.1,61.9,41.852000000000004,44.71497958948657,62.7,54853,1,1,synthetic_demo
42,65,44,48.698231980935184,65,54900,1,1,synthetic_demo
43.9,68.1,46.147999999999996,53.0613881120714,67.3,54947,1,1,synthetic_demo
28.8,71.2,31.296,31.349229675503693,69.6,54994,1,1,synthetic_demo
30.7,74.3,33.444,34.24282861302214,71.9,55041,1,1,synthetic_demo
32.6,77.4,35.592,37.38503052133119,74.2,55088,1,1,synthetic_demo
34.5,80.5,37.74,40.80396343495043,76.5,55135,1,1,synthetic_demo
36.4,83.6,39.888,44.530304378813824,78.8,55182,1,1,synthetic_demo
38.3,86.7,42.035999999999994,48.597452003869805,81.1,55229,1,1,synthetic_demo
40.2,89.8,44.184000000000005,53.04170649894813,83.4,55276,1,1,synthetic_demo
42.1,92.9,46.332,57.90245682348095,85.7,55323,1,1,synthetic_demo
44,35,44,41.405740992277224,88,55370,1,1,synthetic_demo
28.9,38.1,28.9,26.2895472407596,90.3,55417,1,1,synthetic_demo
30.8,41.2,30.896,28.595408559922895,92.6,55464,1,1,synthetic_demo
32.7,44.3,33.044000000000004,31.09204332682187,94.9,55511,1,1,synthetic_demo
34.6,47.4,35.192,33.80288784334018,17.2,55558,1,1,synthetic_demo
36.5,50.5,37.34,36.75363432996134,19.5,55605,1,1,synthetic_demo
38.4,53.6,39.488,39.97239157355136,21.8,55652,1,1,synthetic_demo
40.3,56.7,41.635999999999996,43.48985272014438,24.1,55699,1,1,synthetic_demo
42.2,59.8,43.784000000000006,47.3394702721873,26.4,55746,1,1,synthetic_demo
44.1,62.9,45.932,51.557638337472014,28.7,55793,1,1,synthetic_demo
29,66,31.08,30.77292655910286,31,55840,1,1,synthetic_demo
30.9,69.1,33.227999999999994,33.59123283304794,33.3,55887,1,1,synthetic_demo
32.8,72.2,35.376,36.651103321463516,35.6,55934,1,1,synthetic_demo
34.7,75.3,37.524,39.98012279543336,37.9,55981,1,1,synthetic_demo
36.6,78.4,39.672000000000004,43.60839256971235,40.2,56028,1,1,synthetic_demo
38.5,81.5,41.82,47.568701845492356,42.5,56075,1,1,synthetic_demo
40.4,84.6,43.967999999999996,51.89670631259858,44.8,56122,1,1,synthetic_demo
42.3,87.7,46.116,56.63111405697351,47.1,56169,1,1,synthetic_demo
44.2,90.8,48.264,61.81387880677991,49.4,56216,1,1,synthetic_demo
29.1,93.9,33.412,35.30737132062056,51.7,56263,1,1,synthetic_demo
31,36,31,27.87311951688257,54,56310,1,1,synthetic_demo
32.9,39.1,32.9,30.280525535920287,56.3,56357,1,1,synthetic_demo
34.8,42.2,34.976,32.894004903616825,58.6,56404,1,1,synthetic_demo
36.7,45.3,37.124,35.73863988269811,60.9,56451,1,1,synthetic_demo
38.6,48.4,39.272,38.84189418406787,63.2,56498,1,1,synthetic_demo
40.5,51.5,41.42,42.23377943587172,65.5,56545,1,1,synthetic_demo
42.4,54.6,43.568,45.94702884317586,67.8,56592,1,1,synthetic_demo
44.3,57.7,45.715999999999994,50.01727808683201,70.1,56639,1,1,synthetic_demo
29.2,60.8,30.863999999999997,30.17890818757397,72.4,56686,1,1,synthetic_demo
31.1,63.9,33.012,32.92020143747021,74.7,56733,1,1,synthetic_demo
33,67,35.16,35.895882160612395,77,56780,1,1,synthetic_demo
34.9,70.1,37.308,39.13298331327117,79.3,56827,1,1,synthetic_demo
36.8,73.2,39.455999999999996,42.661021598052685,81.6,56874,1,1,synthetic_demo
38.7,76.3,41.604,46.51216750955129,83.9,56921,1,1,synthetic_demo
40.6,79.4,43.752,50.72142262299793,86.2,56968,1,1,synthetic_demo
42.5,82.5,45.9,55.32680417304012,88.5,57015,1,1,synthetic_demo
44.4,85.6,48.048,60.36953695730138,90.8,57062,1,1,synthetic_demo
29.3,88.7,33.196,34.760446322854264,93.1,57109,1,1,synthetic_demo
31.2,91.8,35.344,38.023969068724085,15.4,57156,1,1,synthetic_demo
33.1,94.9,37.492000000000004,41.573474352801014,17.7,57203,1,1,synthetic_demo
35,37,35,31.96094078889721,20,57250,1,1,synthetic_demo
36.9,40.1,36.908,34.697234887871396,22.3,57297,1,1,synthetic_demo
38.8,43.2,39.056,37.68258804608857,24.6,57344,1,1,synthetic_demo
40.7,46.3,41.204,40.94632059923889,26.9,57391,1,1,synthetic_demo
42.6,49.4,43.352000000000004,44.52043631693688,29.2,57438,1,1,synthetic_demo
44.5,52.5,45.5,48.43980194867491,31.5,57485,1,1,synthetic_demo
29.4,55.6,30.648,29.566897753451137,33.8,57532,1,1,synthetic_demo
31.3,58.7,32.796,32.229435062798736,36.1,57579,1,1,synthetic_demo
33.2,61.8,34.944,35.11904369857708,38.4,57626,1,1,synthetic_demo
35.1,64.9,37.092,38.262196191631574,40.7,57673,1,1,synthetic_demo
37,68,39.24,41.687815670475715,43,57720,1,1,synthetic_demo
38.9,71.1,41.388,45.42744460562212,45.3,57767,1,1,synthetic_demo
40.8,74.2,43.535999999999994,49.51542078087654,47.6,57814,1,1,synthetic_demo
42.7,77.3,45.684000000000005,53.98906054002024,49.9,57861,1,1,synthetic_demo
44.6,80.4,47.832,58.888849344854336,52.2,57908,1,1,synthetic_demo
29.5,83.5,32.98,34.195954812047816,54.5,57955,1,1,synthetic_demo
31.4,86.6,35.128,37.38545307713191,56.8,58002,1,1,synthetic_demo
33.3,89.7,37.275999999999996,40.85400610302763,59.1,58049,1,1,synthetic_demo
35.2,92.8,39.42400000000001,44.63231034884787,61.4,58096,1,1,synthetic_demo
37.1,95.9,41.572,48.753776624832525,63.7,58143,1,1,synthetic_demo
39,38,39,36.49406023772186,66,58190,1,1,synthetic_demo
40.9,41.1,40.988,39.62703253465862,68.3,58237,1,1,synthetic_demo
42.8,44.2,43.135999999999996,43.05921652246593,70.6,58284,1,1,synthetic_demo
44.7,47.3,45.284000000000006,46.82469945253173,72.9,58331,1,1,synthetic_demo
29.6,50.4,30.432000000000002,28.936615278025794,75.2,58378,1,1,synthetic_demo
31.5,53.5,32.58,31.518630972056275,77.5,58425,1,1,synthetic_demo
33.4,56.6,34.728,34.320261010867625,79.8,58472,1,1,synthetic_demo
35.3,59.7,36.876,37.36740882992207,82.1,58519,1,1,synthetic_demo
37.2,62.8,39.024,40.68839496162204,84.4,58566,1,1,synthetic_demo
39.1,65.9,41.172000000000004,44.31412447418061,86.7,58613,1,1,synthetic_demo
41,69,43.32,48.27826162182663,89,58660,1,1,synthetic_demo
42.9,72.1,45.467999999999996,52.61741175606923,91.3,58707,1,1,synthetic_demo
44.8,75.2,47.616,57.3713105353306,93.6,58754,1,1,synthetic_demo
29.7,78.3,32.763999999999996,33.61361998755818,15.9,58801,1,1,synthetic_demo
31.6,81.4,34.912,36.72736359204237,18.2,58848,1,1,synthetic_demo
33.5,84.5,37.06,40.1130956100735,20.5,58895,1,1,synthetic_demo
35.4,87.6,39.208,43.80096803801155,22.8,58942,1,1,synthetic_demo
37.3,90.7,41.355999999999995,47.82381473845324,25.1,58989,1,1,synthetic_demo
39.2,93.8,43.504000000000005,52.21732962019816,27.4,59036,1,1,synthetic_demo
41.1,35.9,41.1,38.275466994637966,29.7,59083,1,1,synthetic_demo
43,39,43,41.56288845975617,32,59130,1,1,synthetic_demo
44.9,42.1,45.068,45.17145503275847,34.3,59177,1,1,synthetic_demo
29.8,45.2,30.216,28.287777584729117,36.6,59224,1,1,synthetic_demo
31.7,48.3,32.364,30.787483027018823,38.9,59271,1,1,synthetic_demo
33.6,51.4,34.512,33.499203559787496,41.2,59318,1,1,synthetic_demo
35.5,54.5,36.66,36.44826479370111,43.5,59365,1,1,synthetic_demo
37.4,57.6,38.808,39.66237558285874,45.8,59412,1,1,synthetic_demo
39.3,60.7,40.955999999999996,43.17179415413397,48.1,59459,1,1,synthetic_demo
41.2,63.8,43.104,47.00950143262823,50.4,59506,1,1,synthetic_demo
43.1,66.9,45.252,51.21138161427106,52.7,59553,1,1,synthetic_demo
28,70,30.4,30.214588431350965,55,59600,1,1,synthetic_demo
29.9,73.1,32.548,33.01316186920427,57.3,59647,1,1,synthetic_demo
31.8,76.2,34.696,36.04939787765232,59.6,59694,1,1,synthetic_demo
33.7,79.3,36.844,39.3504159534527,61.9,59741,1,1,synthetic_demo
35.6,82.4,38.992000000000004,42.945814995857916,64.2,59788,1,1,synthetic_demo
37.5,85.5,41.14,46.867842933782825,66.5,59835,1,1,synthetic_demo
39.4,88.6,43.288,51.15157360719979,68.8,59882,1,1,synthetic_demo
41.3,91.7,45.436,55.83509095253338,71.1,59929,1,1,synthetic_demo
43.2,94.8,47.584,60.9596805293406,73.4,59976,1,1,synthetic_demo
28.1,36.9,28.1,25.3862393420923,75.7,60023,1,1,synthetic_demo
30,40,30,27.62009827236917,78,60070,1,1,synthetic_demo
31.9,43.1,32.147999999999996,30.035681660308512,80.3,60117,1,1,synthetic_demo
33.8,46.2,34.296,32.65553716536698,82.6,60164,1,1,synthetic_demo
35.7,49.3,36.444,35.50440378443809,84.9,60211,1,1,synthetic_demo
37.6,52.4,38.592,38.6093695508538,87.2,60258,1,1,synthetic_demo
39.5,55.5,40.74,42.00003635019849,89.5,60305,1,1,synthetic_demo
41.4,58.6,42.888,45.70869191742042,91.8,60352,1,1,synthetic_demo
43.3,61.7,45.035999999999994,49.77048906759492,94.1,60399,1,1,synthetic_demo
28.2,64.8,30.183999999999997,29.668189428057165,16.4,60446,1,1,synthetic_demo
30.1,67.9,32.332,32.39429727057387,18.7,60493,1,1,synthetic_demo
32,71,34.48,35.351249788189335,21,60540,1,1,synthetic_demo
33.9,74.1,36.628,38.56563659039363,23.3,60587,1,1,synthetic_demo
35.8,77.2,38.775999999999996,42.06649478552045,25.6,60634,1,1,synthetic_demo
37.7,80.3,40.924,45.88547732258773,27.9,60681,1,1,synthetic_demo
39.6,83.4,43.072,50.05702857000327,30.2,60728,1,1,synthetic_demo
41.5,86.5,45.22,54.618567182158365,32.5,60775,1,1,synthetic_demo
43.4,89.6,47.367999999999995,59.61067629248717,34.8,60822,1,1,synthetic_demo
28.3,92.7,32.516,33.99918189036244,37.1,60869,1,1,synthetic_demo
30.2,95.8,34.664,37.22245863596872,39.4,60916,1,1,synthetic_demo
32.1,37.9,32.1,29.262913847338865,41.7,60963,1,1,synthetic_demo
34,41,34.08,31.78892397614722,44,61010,1,1,synthetic_demo
35.9,44.1,36.228,34.53546160912247,46.3,61057,1,1,synthetic_demo
37.8,47.2,38.376,37.528984755997726,48.6,61104,1,1,synthetic_demo
39.7,50.3,40.524,40.79842940012313,50.9,61151,1,1,synthetic_demo
41.6,53.4,42.672000000000004,44.3753801637176,53.2,61198,1,1,synthetic_demo
43.5,56.5,44.82,48.294248193696326,55.5,61245,1,1,synthetic_demo
28.4,59.6,29.968,29.104762105951,57.8,61292,1,1,synthetic_demo
30.3,62.7,32.116,31.756739772185302,60.1,61339,1,1,synthetic_demo
32.2,65.8,34.264,34.63260973992809,62.4,61386,1,1,synthetic_demo
34.1,68.9,36.412,37.75842332669486,64.7,61433,1,1,synthetic_demo
36,72,38.56,41.16264709652475,67,61480,1,1,synthetic_demo
37.9,75.1,40.708,44.87632991205014,69.3,61527,1,1,synthetic_demo
39.8,78.2,42.855999999999995,48.93327720646427,71.6,61574,1,1,synthetic_demo
41.7,81.3,45.004000000000005,53.37023252767253,73.9,61621,1,1,synthetic_demo
43.6,84.4,47.152,58.227066394505684,76.2,61668,1,1,synthetic_demo
28.5,87.5,32.3,33.480981362863155,78.5,61715,1,1,synthetic_demo
30.4,90.6,34.448,36.634668676647436,80.8,61762,1,1,synthetic_demo
32.3,93.7,36.596,40.062152000585044,83.1,61809,1,1,synthetic_demo
34.2,35.8,34.2,30.89902243981453,85.4,61856,1,1,synthetic_demo
36.1,38.9,36.1,33.54107014972147,87.7,61903,1,1,synthetic_demo
38,42,38.16,36.42082493067268,90,61950,1,1,synthetic_demo
39.9,45.1,40.308,39.56654724175923,92.3,61997,1,1,synthetic_demo
41.8,48.2,42.455999999999996,43.009108608270594,94.6,62044,1,1,synthetic_demo
43.7,51.3,44.604,46.782168159561934,16.9,62091,1,1,synthetic_demo
28.6,54.4,29.752000000000002,28.524038759833612,19.2,62138,0,1,synthetic_demo
30.5,57.5,31.9,31.100199694503193,21.5,62185,0,1,synthetic_demo
32.4,60.6,34.048,33.89316468305876,23.8,62232,1,1,synthetic_demo
34.3,63.7,36.196,36.92843828743127,26.1,62279,1,1,synthetic_demo
36.2,66.8,38.344,40.23390771431886,28.4,62326,1,1,synthetic_demo
38.1,69.9,40.492000000000004,43.84000857311004,30.7,62373,1,1,synthetic_demo
40,73,42.64,47.77989783713571,33,62420,1,1,synthetic_demo
41.9,76.1,44.788,52.089634061808766,35.3,62467,1,1,synthetic_demo
43.8,79.2,46.936,56.808364900840786,37.6,62514,1,1,synthetic_demo
28.7,82.3,32.083999999999996,32.94589616240555,39.9,62561,1,1,synthetic_demo
30.6,85.4,34.232,36.02834185740984,42.2,62608,1,1,synthetic_demo
32.5,88.5,36.38,39.37787365836334,44.5,62655,1,1,synthetic_demo
34.4,91.6,38.528,43.02411223103084,46.8,62702,1,1,synthetic_demo
36.3,94.7,40.675999999999995,46.999320159835435,49.1,62749,1,1,synthetic_demo
38.2,36.8,38.2,35.28448961736855,51.4,62796,1,1,synthetic_demo
40.1,39.9,40.1,38.30395937997599,53.7,62843,1,1,synthetic_demo
42,43,42.24,41.6094150027725,56,62890,1,1,synthetic_demo
43.9,46.1,44.388,45.23375318599841,58.3,62937,1,1,synthetic_demo
28.8,49.2,29.536,27.925748595994126,60.6,62984,1,1,synthetic_demo
30.7,52.3,31.683999999999997,30.42438407080832,62.9,63031,1,1,synthetic_demo
32.6,55.4,33.832,33.13259807340759,65.2,63078,1,1,synthetic_demo
34.5,58.5,35.98,36.07533988751056,67.5,63125,1,1,synthetic_demo
36.4,61.6,38.128,39.279908489652286,69.8,63172,1,1,synthetic_demo
38.3,64.7,40.275999999999996,42.77611700865486,72.1,63219,1,1,synthetic_demo
40.2,67.8,42.424,46.596464372257046,74.4,63266,1,1,synthetic_demo
42.1,70.9,44.572,50.776314195745954,76.7,63313,1,1,synthetic_demo
44,74,46.72,55.35408095510043,79,63360,1,1,synthetic_demo
28.9,77.1,31.868,32.39365858956863,81.3,63407,1,1,synthetic_demo
30.8,80.2,34.016,35.40318850742272,83.6,63454,1,1,synthetic_demo
32.7,83.3,36.164,38.6729595739111,85.9,63501,1,1,synthetic_demo
34.6,86.4,38.312000000000005,42.23206138532893,88.2,63548,1,1,synthetic_demo
36.5,89.5,40.46,46.112193515476044,90.5,63595,1,1,synthetic_demo
38.4,92.6,42.608,50.34784066624732,92.8,63642,1,1,synthetic_demo
40.3,95.7,44.756,54.976455120243685,15.1,63689,1,1,synthetic_demo
42.2,37.8,42.2,40.17583237940936,17.4,63736,1,1,synthetic_demo
44.1,40.9,44.172000000000004,43.648502511965106,19.7,63783,1,1,synthetic_demo
29,44,29.32,27.309617706068575,22,63830,0,1,synthetic_demo
30.9,47.1,31.468,29.728996619921244,24.3,63877,1,1,synthetic_demo
32.8,50.2,33.616,32.35058984400926,26.6,63924,1,1,synthetic_demo
34.7,53.3,35.764,35.19878280207965,28.9,63971,1,1,synthetic_demo
36.6,56.4,37.912,38.30027730780327,31.2,64018,1,1,synthetic_demo
38.5,59.5,40.06,41.68425472155577,33.5,64065,1,1,synthetic_demo
40.4,62.6,42.208,45.382546278589494,35.8,64112,1,1,synthetic_demo
42.3,65.7,44.355999999999995,49.42981064473386,38.1,64159,1,1,synthetic_demo
44.2,68.8,46.504000000000005,53.863718743463195,40.4,64206,1,1,synthetic_demo
29.1,71.9,31.652,31.823997848270697,42.7,64253,1,1,synthetic_demo
31,75,33.8,34.75891566017202,45,64300,1,1,synthetic_demo
32.9,78.1,35.948,37.9470932060198,47.3,64347,1,1,synthetic_demo
34.8,81.2,38.096,41.417080525442806,49.6,64394,1,1,synthetic_demo
36.7,84.3,40.244,45.20000534462364,51.9,64441,1,1,synthetic_demo
38.6,87.4,42.392,49.32974693569281,54.2,64488,1,1,synthetic_demo
40.5,90.5,44.54,53.84311726109497,56.5,64535,1,1,synthetic_demo
42.4,93.6,46.687999999999995,58.780049445444334,58.8,64582,1,1,synthetic_demo
44.3,35.7,44.3,42.02591035875048,61.1,64629,1,1,synthetic_demo
29.2,38.8,29.2,26.67536904075444,63.4,64676,1,1,synthetic_demo
31.1,41.9,31.252000000000002,29.01373771877937,65.7,64723,1,1,synthetic_demo
33,45,33.4,31.546816376530714,68,64770,1,1,synthetic_demo
34.9,48.1,35.548,34.298417936780936,70.3,64817,1,1,synthetic_demo
36.8,51.2,37.696,37.29463805765434,72.6,64864,1,1,synthetic_demo
38.7,54.3,39.844,40.56401698255091,74.9,64911,1,1,synthetic_demo
40.6,57.4,41.992000000000004,44.13770854609673,77.2,64958,1,1,synthetic_demo
42.5,60.5,44.14,48.04965639356275,79.5,65005,1,1,synthetic_demo
44.4,63.6,46.288,52.336777458929525,81.8,65052,1,1,synthetic_demo
29.3,66.7,31.436,31.236640019553324,84.1,65099,1,1,synthetic_demo
31.2,69.8,33.583999999999996,34.09522702611047,86.4,65146,1,1,synthetic_demo
33.1,72.9,35.732,37.19995448176179,88.7,65193,1,1,synthetic_demo
35,76,37.88,40.57882432314021,91,65240,1,1,synthetic_demo
36.9,79.1,40.028,44.26238353193584,93.3,65287,1,1,synthetic_demo
38.8,82.2,42.175999999999995,48.283896698807425,15.6,65334,1,1,synthetic_demo
40.7,85.3,44.324000000000005,52.67952585561722,17.9,65381,1,1,synthetic_demo
42.6,88.4,46.472,57.48851761978179,20.2,65428,1,1,synthetic_demo
44.5,91.5,48.62,62.75339768197628,22.5,65475,1,1,synthetic_demo
29.4,94.6,33.768,35.84975409130355,24.8,65522,1,1,synthetic_demo
31.3,36.7,31.3,28.278304374867357,27.1,65569,1,1,synthetic_demo
33.2,39.8,33.2,30.720950472546406,29.4,65616,1,1,synthetic_demo
35.1,42.9,35.332,33.37389239785816,31.7,65663,1,1,synthetic_demo
37,46,37.48,36.26261060061592,34,65710,1,1,synthetic_demo
38.9,49.1,39.628,39.41499479797533,36.3,65757,1,1,synthetic_demo
40.8,52.2,41.775999999999996,42.861511654471094,38.6,65804,1,1,synthetic_demo
42.7,55.3,43.924,46.635379661877344,40.9,65851,1,1,synthetic_demo
44.6,58.4,46.072,50.772751265416574,43.2,65898,1,1,synthetic_demo
29.5,61.5,31.22,30.631308035220844,45.5,65945,1,1,synthetic_demo
31.4,64.6,33.367999999999995,33.41182296515844,47.8,65992,1,1,synthetic_demo
33.3,67.7,35.516,36.4312197678369,50.1,66039,1,1,synthetic_demo
35.2,70.8,37.664,39.71694367131928,52.4,66086,1,1,synthetic_demo
37.1,73.9,39.812000000000005,43.29895195594498,54.7,66133,1,1,synthetic_demo
39,77,41.96,47.209885218541665,57,66180,1,1,synthetic_demo
40.9,80.1,44.108,51.48524588871424,59.3,66227,1,1,synthetic_demo
42.8,83.2,46.256,56.163584042288825,61.6,66274,1,1,synthetic_demo
44.7,86.3,48.404,61.28669054447121,63.9,66321,1,1,synthetic_demo
29.6,89.4,33.552,35.2922342431648,66.2,66368,1,1,synthetic_demo
31.5,92.5,35.7,38.602875979723464,68.5,66415,1,1,synthetic_demo
33.4,95.6,37.848,42.20464227277287,70.8,66462,1,1,synthetic_demo
35.3,37.7,35.3,32.42484946211159,73.1,66509,1,1,synthetic_demo
37.2,40.8,37.264,35.20381073939776,75.4,66556,1,1,synthetic_demo
39.1,43.9,39.412,38.23677487733731,77.7,66603,1,1,synthetic_demo
41,47,41.56,41.553511539505095,80,66650,1,1,synthetic_demo
42.9,50.1,43.708,45.18650386933521,82.3,66697,1,1,synthetic_demo
44.8,53.2,45.855999999999995,49.17112926169664,84.6,66744,1,1,synthetic_demo
29.7,56.3,31.003999999999998,30.00772165133494,86.9,66791,1,1,synthetic_demo
31.6,59.4,33.152,32.70840045905795,89.2,66838,1,1,synthetic_demo
33.5,62.5,35.3,35.64056184177034,91.5,66885,1,1,synthetic_demo
35.4,65.6,37.448,38.83108565403604,93.8,66932,1,1,synthetic_demo
37.3,68.7,39.596,42.30933045790229,16.1,66979,1,1,synthetic_demo
39.2,71.8,41.744,46.10730348326469,18.4,67026,1,1,synthetic_demo
41.1,74.9,43.892,50.259837824467525,20.7,67073,1,1,synthetic_demo
43,78,46.04,54.804776919512335,23,67120,1,1,synthetic_demo
44.9,81.1,48.187999999999995,59.783166345765125,25.3,67167,1,1,synthetic_demo
29.8,84.2,33.336,34.71689098748212,27.6,67214,1,1,synthetic_demo
31.7,87.3,35.484,37.952487955667564,29.9,67261,1,1,synthetic_demo
33.6,90.4,37.632000000000005,41.47220236974299,32.2,67308,1,1,synthetic_demo
35.5,93.5,39.78,45.3071790497441,34.5,67355,1,1,synthetic_demo
37.4,35.6,37.4,34.11785018662797,36.8,67402,1,1,synthetic_demo
39.3,38.7,39.3,37.0289396007411,39.1,67449,1,1,synthetic_demo
41.2,41.8,41.344,40.21325955930814,41.4,67496,1,1,synthetic_demo
43.1,44.9,43.492000000000004,43.70254760060942,43.7,67543,1,1,synthetic_demo
28,48,28.64,26.946460638640662,46,67590,1,1,synthetic_demo
29.9,51.1,30.788,29.365597421564136,48.3,67637,1,1,synthetic_demo
31.8,54.2,32.936,31.984653083579477,50.6,67684,1,1,synthetic_demo
33.7,57.3,35.084,34.82764986296141,52.9,67731,1,1,synthetic_demo
35.6,60.4,37.232,37.920893516381284,55.2,67778,1,1,synthetic_demo
37.5,63.5,39.38,41.293134810470285,57.5,67825,1,1,synthetic_demo
39.4,66.6,41.528,44.97573817426079,59.8,67872,1,1,synthetic_demo
41.3,69.7,43.675999999999995,49.00285757242723,62.1,67919,1,1,synthetic_demo
43.2,72.8,45.824000000000005,53.41161964700417,64.4,67966,1,1,synthetic_demo
28.1,75.9,30.972,31.213557345929686,66.7,68013,1,1,synthetic_demo
30,79,33.12,34.1234440879291,69,68060,1,1,synthetic_demo
31.9,82.1,35.268,37.28224511163175,71.3,68107,1,1,synthetic_demo
33.8,85.2,37.416,40.71801659067677,73.6,68154,1,1,synthetic_demo
35.7,88.3,39.564,44.46135403987593,75.9,68201,1,1,synthetic_demo
37.6,91.4,41.712,48.54556444557323,78.2,68248,1,1,synthetic_demo
39.5,94.5,43.86,53.00684567736501,80.5,68295,1,1,synthetic_demo
41.4,36.6,41.4,38.840302460368385,82.8,68342,1,1,synthetic_demo
43.3,39.7,43.3,42.183024570235304,85.1,68389,1,1,synthetic_demo
28.2,42.8,28.424,26.361810301247633,87.4,68436,1,1,synthetic_demo
30.1,45.9,30.572000000000003,28.704648670387932,89.7,68483,1,1,synthetic_demo
32,49,32.72,31.240270980581375,92,68530,1,1,synthetic_demo
33.9,52.1,34.868,33.99214934358311,94.3,68577,1,1,synthetic_demo
35.8,55.2,37.016,36.98600663420633,16.6,68624,1,1,synthetic_demo
37.7,58.3,39.164,40.24997668626233,18.9,68671,1,1,synthetic_demo
39.6,61.4,41.312000000000005,43.81477163307195,21.2,68718,1,1,synthetic_demo
41.5,64.5,43.46,47.71385645374815,23.5,68765,1,1,synthetic_demo
43.4,67.6,45.608,51.983630774242556,25.8,68812,1,1,synthetic_demo
28.3,70.7,30.756,30.673531387795308,28.1,68859,1,1,synthetic_demo
30.2,73.8,32.903999999999996,33.51161009743728,30.4,68906,1,1,synthetic_demo
32.1,76.9,35.052,36.59184102533928,32.7,68953,1,1,synthetic_demo
34,80,37.2,39.941754099799454,35,69000,1,1,synthetic_demo
35.9,83.1,39.348,43.591386841679764,37.3,69047,1,1,synthetic_demo
37.8,86.2,41.495999999999995,47.57345521116534,39.6,69094,1,1,synthetic_demo
39.7,89.3,43.644000000000005,51.92353171831006,41.9,69141,1,1,synthetic_demo
41.6,92.4,45.792,56.680230845084395,44.2,69188,1,1,synthetic_demo
43.5,95.5,47.94,61.88540181412389,46.5,69235,1,1,synthetic_demo
28.4,37.6,28.4,25.75974253664023,48.8,69282,1,1,synthetic_demo
30.3,40.7,30.356,28.024585466155372,51.1,69329,1,1,synthetic_demo
32.2,43.8,32.504000000000005,30.47494082992174,53.4,69376,1,1,synthetic_demo
34.1,46.9,34.652,33.133722119332205,55.7,69423,1,1,synthetic_demo
36,50,36.8,36.02606048369774,58,69470,1,1,synthetic_demo
37.9,53.1,38.948,39.17946362622986,60.3,69517,1,1,synthetic_demo
39.8,56.2,41.096,42.623981828686595,62.6,69564,1,1,synthetic_demo
41.7,59.3,43.244,46.39238116717074,64.9,69611,1,1,synthetic_demo
43.6,62.4,45.392,50.520323969397566,67.2,69658,1,1,synthetic_demo
28.5,65.5,30.54,30.116494620200424,69.5,69705,1,1,synthetic_demo
30.4,68.6,32.687999999999995,32.881102331324655,71.8,69752,1,1,synthetic_demo
32.3,71.7,34.836,35.88096583182442,74.1,69799,1,1,synthetic_demo
34.2,74.8,36.984,39.143080404975606,76.4,69846,1,1,synthetic_demo
36.1,77.9,39.132000000000005,42.696916829390815,78.7,69893,1,1,synthetic_demo
38,81,41.28,46.57459093772589,81,69940,1,1,synthetic_demo
39.9,84.1,43.428,50.81104042199449,83.3,69987,1,1,synthetic_demo
41.8,87.2,45.576,55.444208934464626,85.6,70034,1,1,synthetic_demo
43.7,90.3,47.724000000000004,60.515237520632425,87.9,70081,1,1,synthetic_demo
28.6,93.4,32.872,34.523040811920204,90.2,70128,1,1,synthetic_demo
30.5,35.5,30.5,27.325114593997622,92.5,70175,1,1,synthetic_demo
32.4,38.6,32.4,29.688345821222246,94.8,70222,1,1,synthetic_demo
34.3,41.7,34.436,32.25202632002958,17.1,70269,0,1,synthetic_demo
36.2,44.8,36.584,35.04068661080068,19.4,70316,1,1,synthetic_demo
38.1,47.9,38.732,38.08119900789657,21.7,70363,1,1,synthetic_demo
40,51,40.88,41.40294232457426,24,70410,1,1,synthetic_demo
41.9,54.1,43.028,45.03797375484697,26.3,70457,1,1,synthetic_demo
43.8,57.2,45.175999999999995,49.02120798394057,28.6,70504,1,1,synthetic_demo
28.7,60.3,30.323999999999998,29.542179083755222,30.9,70551,1,1,synthetic_demo
30.6,63.4,32.472,32.231630840278505,33.2,70598,1,1,synthetic_demo
